V0 Latitude,V0 Longitude,V1 Latitude,V1 Longitude,V2 Latitude,V2 Longitude,V3 Latitude,V3 Longitude
37.2335,-100.266,31.4812,-99.9001,31.6284,-98.7461,37.3993,-99.0291
-73.6499,-99.1769,-79.3135,-98.2912,-79.3983,-94.3533,-73.7521,-96.546
5.3174,-98.2569,-0.4308,-98.1269,-0.4044,-97.1828,5.3621,-97.2987
12.2656,-103.829,6.5112,-103.665,6.5654,-102.693,12.3393,-102.832
-2.1189,-103.519,-7.8652,-103.424,-7.8671,-102.479,-2.1026,-102.57
-71.1191,70.298,-76.723,67.81,-76.9376,70.6514,-71.3054,72.3084
-44.6779,-98.1715,-50.3755,-98.169,-50.4846,-96.9102,-44.7792,-97.0201
-46.9992,76.9983,-52.6317,76.4881,-52.775,77.5475,-47.1303,77.9419
42.0012,-100.482,36.2509,-100.053,36.4143,-98.8315,42.1831,-99.1577
-1.2932,73.8402,-6.9523,73.7269,-6.99,74.4176,-1.3171,74.5355
-37.5092,-103.85,-43.2178,-103.862,-43.3227,-102.72,-37.6036,-102.78
39.2315,84.2307,33.5355,84.2302,33.6095,85.1904,39.3186,85.2803
70.5134,-100.475,64.7973,-98.7948,65.0385,-96.535,70.781,-97.6186
65.162,84.0542,59.447,84.0618,59.5726,85.7725,65.2945,86.1547
26.0296,-97.7033,20.276,-97.4482,20.3806,-96.41,26.153,-96.6146
-73.997,66.2099,-79.4695,60.1157,-79.6333,64.8378,-74.0489,69.2348
82.1912,-116.82,76.562,-110.417,76.8548,-106.38,82.5637,-110.105
32.4608,78.6891,26.7737,78.6754,26.8317,79.5405,32.5328,79.6195
-6.5381,-106.69,-12.2825,-106.618,-12.3017,-105.666,-6.5392,-105.74
5.2047,-95.0153,-0.5411,-94.8861,-0.5154,-93.9493,5.2483,-94.0644
45.575,80.0441,39.8772,80.0619,39.9693,81.1172,45.6799,81.2195
-35.557,-106.095,-41.2686,-106.113,-41.3723,-104.993,-35.6494,-105.04
22.6212,78.5297,16.9418,78.4879,16.9716,79.2685,22.6654,79.3519
2.2091,-100.355,-3.5387,-100.239,-3.524,-99.296,2.2421,-99.4021
-10.2848,80.1833,-15.9381,80.0274,-15.9988,80.7328,-10.3327,80.8814
89.8463,-25.5912,84.3973,61.216,84.6246,73.5147,89.0208,66.0852
-60.0136,-105.192,-65.4755,-104.888,-65.7769,-103.173,-60.1375,-103.633
48.8789,81.2166,43.1779,81.2393,43.2772,82.3649,48.9903,82.4841
-74.7229,-98.4563,-80.3592,-93.8602,-80.1649,-88.4911,-74.5226,-94.9482
-43.5997,78.2258,-49.2344,77.7809,-49.3701,78.7674,-43.7235,79.1173
-46.1926,72.7728,-51.8243,72.2892,-51.9679,73.3246,-46.3239,73.6977
-1.0443,-99.2029,-6.789,-99.101,-6.7862,-98.1624,-1.0238,-98.2592
52.2737,85.6319,46.5669,85.6567,46.6709,86.8751,52.3887,87.0213
-81.7234,-98.3366,-87.328,-88.6205,-87.2017,-73.8474,-81.778,-93.2872
76.6963,-103.883,70.6219,-108.414,70.5553,-105.434,75.9272,-100.487
-55.5283,-102.103,-61.2144,-102.085,-61.3363,-100.476,-55.646,-100.706
24.5978,-101.988,18.8423,-101.742,18.9444,-100.707,24.7191,-100.906
51.5302,75.8062,45.8311,75.8505,45.9404,77.0261,51.6519,77.1437
-48.3924,81.2372,-54.0258,80.6964,-54.1696,81.7963,-48.5241,82.2116
16.4647,-97.4375,10.7124,-97.2485,10.7809,-96.2694,16.5519,-96.4268
-61.9646,70.661,-65.1729,69.9991,-65.3307,71.5391,-62.1281,72.0274
-41.3573,-99.3649,-47.0593,-99.3655,-47.1654,-98.1695,-41.4545,-98.2579
-55.1753,78.6651,-60.8037,77.9117,-60.9634,79.2349,-55.3215,79.794
-43.2666,-93.9006,-48.9638,-93.8916,-49.0666,-92.6729,-43.3614,-92.7806
64.7187,-106.775,58.9912,-105.627,59.2258,-103.742,64.9749,-104.52
3.1649,84.7191,-2.5041,84.615,-2.5298,85.3287,3.1526,85.4438
33.9329,-95.8115,28.1813,-95.4873,28.3129,-94.38,34.0826,-94.632
59.5116,-102.864,53.7761,-101.993,53.9935,-100.34,59.7486,-100.95
-47.2729,-103.554,-52.9691,-103.571,-53.0878,-102.24,-47.3841,-102.35
-55.7234,75.4126,-61.3507,74.6399,-61.5137,75.9837,-55.8726,76.5542
71.0631,-105.532,64.9939,-105.27,65.244,-102.993,71.0927,-102.437
89.145,168.39,83.8924,-113.424,84.2749,-104.854,88.9071,-134.628
-56.5879,82.8724,-62.2172,82.0643,-62.3772,83.4565,-56.7344,84.05
74.7155,81.7606,68.9947,81.5927,69.1249,84.0845,74.8432,85.2022
9.0534,77.2424,3.3849,77.1602,3.376,77.8738,9.0586,77.9748
-29.8696,-101.851,-35.5865,-101.843,-35.6735,-100.792,-29.9441,-100.847
72.6882,79.2375,66.9704,79.1664,67.1047,81.4258,72.8238,82.2545
0.6606,-101.406,-5.0867,-101.298,-5.0779,-100.354,0.6877,-100.455
-10.5145,-102.263,-16.2525,-102.2,-16.2841,-101.249,-10.5293,-101.321
27.6913,-99.9192,21.9369,-99.6485,22.0493,-98.593,27.8228,-98.8094
44.1446,-105.972,38.3949,-105.509,38.5707,-104.248,44.3391,-104.598
-20.1733,-102.065,-25.9014,-102.033,-25.9632,-101.049,-20.2203,-101.107
10.0065,-95.1231,4.2581,-94.9707,4.3015,-94.0217,10.0681,-94.1529
43.6725,-102.728,37.9228,-102.271,38.094,-101.02,43.8623,-101.366
-59.3949,-97.4915,-65.0755,-97.41,-65.191,-95.6071,-59.5084,-95.9708
79.0532,79.294,73.3314,78.8627,73.459,82.0086,79.1671,84.1288
61.1821,-105.209,55.4489,-104.262,55.6732,-102.542,61.4265,-103.2
67.8486,78.7687,62.1347,78.7802,62.268,80.6403,67.9877,81.11
-41.8001,80.4558,-47.4366,80.0411,-47.5674,80.9968,-41.9193,81.3258
78.0778,86.807,72.3524,86.3823,72.4724,89.3786,78.1857,91.2734
30.9151,-101.108,25.1607,-100.808,25.286,-99.7225,31.0594,-99.9598
21.2494,-97.5642,15.4962,-97.3443,15.5829,-96.3391,21.3548,-96.5187
21.3663,-100.814,15.6114,-100.591,15.7003,-99.5792,21.4745,-99.7615
27.8285,85.0992,22.1406,85.0685,22.1833,85.9025,27.885,85.9866
-61.1646,71.7883,-66.7873,70.7359,-66.9651,72.3742,-61.3264,73.1218
-72.6062,-94.9745,-78.2705,-94.1991,-78.3553,-90.6144,-72.7056,-92.5019
-81.7929,68.5786,-87.0817,45.0668,-87.544,56.3662,-82.0389,73.1726
-35.0745,-95.2164,-40.7818,-95.2058,-40.8733,-94.1134,-35.1556,-94.1865
-5.146,83.5095,-10.8078,83.375,-10.8552,84.0811,-5.1804,84.2154
36.8557,75.4865,31.1674,75.492,31.2393,76.4021,36.9416,76.4757
50.4548,80.1724,44.7534,80.2001,44.8569,81.3596,50.5703,81.4859
73.2537,85.8888,67.5314,85.7609,67.6582,88.1004,73.3798,89.0379
9.7197,83.7425,4.0466,83.6597,4.0389,84.3869,9.7258,84.4898
-42.006,77.2155,-47.6411,76.7975,-47.774,77.7528,-42.127,78.084
-20.0676,83.2319,-25.7183,83.026,-25.802,83.7681,-20.1393,83.9513
21.1918,82.8388,15.5105,82.7904,15.5352,83.5696,21.2304,83.6572
-19.2126,75.6963,-24.8602,75.4976,-24.9436,76.2246,-19.2835,76.4018
-44.1751,74.9868,-49.8087,74.5358,-49.9472,75.5305,-44.3016,75.8832
38.789,-99.2503,33.0376,-98.8664,33.189,-97.6936,38.9589,-97.9883
-53.0725,-93.5208,-58.7587,-93.4866,-58.8693,-91.9991,-53.1785,-92.2121
63.1986,-107.597,57.4686,-106.549,57.7002,-104.739,63.4509,-105.457
80.8087,-103.189,75.1544,-98.0977,75.4281,-94.4082,81.1476,-97.3911
-42.8898,-90.6829,-48.5856,-90.6691,-48.6846,-89.467,-42.981,-89.5769
-61.7098,-85.4615,-67.3839,-85.3044,-67.4843,-83.3833,-61.8099,-83.877
51.5423,-91.3407,45.7992,-90.7468,45.9816,-89.3495,51.7425,-89.7766
-60.9659,92.18,-66.5955,91.1411,-66.7593,92.7953,-61.1151,93.5348
48.1999,87.6629,42.4946,87.6797,42.5887,88.8066,48.3057,88.9278
-29.1315,-84.5764,-34.8391,-84.5472,-34.9096,-83.543,-29.1912,-83.6161
14.2778,-82.235,8.5379,-82.0699,8.5926,-81.1367,14.3489,-81.274
62.3042,95.7177,56.5826,95.7268,56.6961,97.3287,62.4249,97.6402
57.0894,92.2526,51.3738,92.2736,51.4827,93.6575,57.2077,93.8643
-32.8637,91.5235,-38.5114,91.2239,-38.6201,92.0761,-32.9614,92.324
-52.073,-82.7945,-57.7564,-82.7485,-57.8552,-81.3232,-52.1672,-81.5359
26.382,-91.245,20.6319,-90.9919,20.7335,-89.9632,26.5016,-90.1645
68.6178,-88.0395,62.8952,-86.6291,63.1146,-84.5246,68.8607,-85.4253
-17.7705,95.1374,-23.4315,94.9484,-23.5079,95.7063,-17.8353,95.8763
38.4009,-86.2571,32.654,-85.8956,32.7914,-84.7511,38.5553,-85.0238
73.3842,-89.4074,67.6742,-87.3473,67.9069,-84.8344,73.647,-86.0972
-19.3807,96.1904,-25.0418,95.9943,-25.1217,96.7628,-19.4491,96.937
29.824,93.7428,24.1273,93.7151,24.1728,94.5886,29.8826,94.6758
69.2757,87.5939,63.5553,87.555,63.6808,89.5437,69.4049,90.1318
-48.5156,-87.2435,-54.2033,-87.2133,-54.3041,-85.8917,-48.6105,-86.0548
65.4119,-86.2958,59.6844,-85.1645,59.8931,-83.2669,65.6413,-84.0041
-37.8457,91.3656,-43.4903,91.0117,-43.6088,91.9243,-37.9533,92.2097
22.1285,88.2318,16.4423,88.185,16.4684,88.9829,22.1683,89.0708
2.7677,-93.8852,-2.9758,-93.7671,-2.9588,-92.8369,2.8021,-92.9443
31.5206,-94.6458,25.7691,-94.3465,25.8913,-93.2665,31.661,-93.5009
15.2287,-92.0159,9.4803,-91.8365,9.5421,-90.8746,15.3084,-91.0242
-59.6732,-87.7661,-65.3501,-87.653,-65.4542,-85.8645,-59.7759,-86.2632
-85.6216,44.3343,-86.8998,-46.7575,-87.3743,-35.3134,-86.2247,53.4414
11.9009,95.6236,6.2166,95.5479,6.2135,96.3094,11.9109,96.409
67.1387,96.0212,61.4137,95.9972,61.5312,97.8664,67.2608,98.3522
-15.0116,89.7868,-20.6705,89.6091,-20.7415,90.345,-15.0705,90.5085
-43.8098,-84.1766,-49.5016,-84.153,-49.595,-82.948,-43.896,-83.0724
-75.8321,79.4557,-81.4028,71.0989,-81.6205,76.8105,-76.0378,82.9007
-79.7056,82.4488,-85.1799,70.9906,-85.5045,78.523,-79.9211,86.1231
9.4609,-82.1269,3.723,-81.9854,3.7618,-81.0694,9.5158,-81.1907
25.5844,-84.7107,19.8384,-84.4715,19.9326,-83.4639,25.6956,-83.653
-31.5368,90.4825,-37.1848,90.1948,-37.2912,91.0316,-31.6322,91.2714
61.0828,-92.2572,55.3484,-91.3393,55.5569,-89.6322,61.3108,-90.2586
47.9612,-86.7466,42.2173,-86.2406,42.3838,-84.934,48.1446,-85.3009
63.5562,91.4447,57.7962,91.4866,57.9144,93.1346,63.1964,93.2704
-14.3574,-88.1392,-20.0821,-88.0793,-20.1188,-87.1502,-14.38,-87.2241
38.2839,-82.9636,32.5405,-82.6144,32.6732,-81.4849,38.4331,-81.7467
55.3816,-95.9599,49.6416,-95.2547,49.8395,-93.7489,55.5979,-94.2495
19.2374,-85.6238,13.4921,-85.4251,13.5653,-84.4564,19.3277,-84.618
-56.0321,-89.0637,-61.713,-88.9983,-61.8193,-87.4016,-56.1351,-87.685
89.2831,157.481,83.8689,103.263,83.8575,112.143,88.4243,-179.745
53.8184,91.0559,48.1062,91.0776,48.21,92.355,53.9325,92.521
51.4724,88.8295,45.764,88.8506,45.8644,90.0574,51.5839,90.2005
-46.4891,89.9369,-52.1278,89.4444,-52.2633,90.5115,-46.6134,90.8923
-45.8531,96.4991,-51.4982,96.0326,-51.63,97.1097,-45.9741,97.4665
-63.5003,-83.1775,-69.1727,-82.9783,-69.2694,-80.913,-63.598,-81.5061
3.6419,94.4198,-2.0349,94.3179,-2.0597,95.0535,3.63,95.1673
-80.1303,-77.6453,-85.762,-72.4525,-85.7151,-62.9271,-80.1792,-73.459
15.0983,93.5115,9.4132,93.4442,9.419,94.2144,15.1174,94.3107
-51.856,-86.0243,-57.5399,-85.979,-57.6415,-84.5578,-51.9529,-84.767
-79.0308,89.5905,-84.5423,80.2192,-84.8369,87.0271,-79.2354,93.0814
-37.3769,87.077,-43.0196,86.7274,-43.139,87.6266,-37.4851,87.9093
76.5801,-92.0067,70.8844,-89.1443,71.1299,-86.2339,76.865,-87.9463
52.2534,-94.6249,46.5109,-94.0091,46.6987,-92.5915,52.4592,-93.035
20.9354,-87.8433,15.1879,-87.631,15.2683,-86.6467,21.0333,-86.8185
-74.2917,88.5666,-79.8797,84.7481,-80.1026,88.4735,-74.4753,90.9955
81.3063,-96.1725,75.6551,-90.7282,75.9213,-86.9101,81.642,-90.0324
-70.8333,-87.7374,-76.4985,-87.1469,-76.5837,-84.0442,-70.9286,-85.5005
67.1414,85.8788,61.9501,87.6317,61.6952,89.4603,67.6574,88.0173
-5.9859,-89.3914,-11.7192,-89.3059,-11.7313,-88.389,-5.9822,-88.4759
4.6374,-82.0251,-1.0978,-81.9043,-1.0747,-80.9997,4.6762,-81.1075
70.4228,100.51,64.6952,100.454,64.8098,102.563,70.5392,103.23
80.0197,99.1914,74.2873,98.4917,74.39,101.916,80.1001,104.613
63.8458,-87.1632,58.1155,-86.1228,58.3226,-84.3017,64.0729,-84.99
-72.107,79.6512,-77.3666,74.699,-77.4947,78.6315,-71.9086,82.1195
83.2814,-85.479,77.4763,-85.731,77.8481,-80.4275,83.2188,-74.9247
48.9571,90.9092,43.2485,90.9248,43.3424,92.0784,49.0625,92.2072
-22.505,-86.8859,-28.2205,-86.8454,-28.2779,-85.8842,-22.55,-85.9534
62.387,-91.3487,56.6539,-90.3665,56.8645,-88.6027,62.6175,-89.2663
50.6123,-95.5827,44.8685,-95.0045,45.0528,-93.626,50.8146,-94.0463
-50.2863,-85.014,-55.9716,-84.9749,-56.0714,-83.6062,-50.3808,-83.7936
-12.7948,-87.0897,-18.5203,-87.0249,-18.5521,-86.1023,-12.8123,-86.1785
54.7322,86.7869,49.0229,86.813,49.131,88.1034,54.8507,88.2737
-79.2373,86.0517,-84.7337,75.999,-85.0392,82.9583,-79.4466,89.5747
66.0263,89.4834,60.307,89.4787,60.4291,91.256,66.1544,91.6798
88.7948,118.203,86.075,-117.825,86.5505,-104.837,88.2282,148.446
4.8134,90.1206,-0.861,90.0221,-0.8825,90.7507,4.8051,90.8627
25.0279,96.8974,19.3325,96.8586,19.3642,97.6976,25.0728,97.784
-65.753,94.9171,-71.3799,93.4628,-71.555,95.5485,-65.9102,96.5399
-39.2153,-91.8723,-44.916,-91.8608,-45.0111,-90.7194,-39.3015,-90.8092
75.2468,101.102,69.516,100.9,69.6276,103.507,75.3532,104.726
3.7435,97.6632,-1.9367,97.5645,-1.9615,98.3096,3.7316,98.4201
-35.7683,86.0557,-41.4112,85.724,-41.5278,86.6002,-35.8736,86.8707
86.442,107.632,80.7253,102.628,80.7802,108.468,86.3407,122.638
-42.248,-83.153,-47.9414,-83.1316,-48.0322,-81.9581,-42.3312,-82.0719
43.2994,-89.7532,37.5522,-89.3186,37.7087,-88.092,43.4734,-88.4154
52.2353,92.083,46.5232,92.1023,46.6233,93.3396,52.3461,93.4925
-21.1489,-82.5953,-26.8635,-82.5527,-26.9149,-81.6073,-21.188,-81.6763
-21.1329,93.983,-26.7904,93.7739,-26.8743,94.5434,-21.2054,94.7277
-62.5586,93.1067,-68.1874,91.9534,-68.3546,93.7286,-62.7103,94.5389
72.5366,-96.7742,66.8255,-94.8122,67.0671,-92.3746,72.8075,-93.6091
-11.0836,97.4299,-16.7526,97.2762,-16.8137,98.0225,-11.1328,98.1674
5.2394,93.3632,-0.4379,93.2664,-0.4585,94.0026,5.2318,94.1137
65.8508,-92.975,60.1231,-91.7701,60.344,-89.8285,66.0936,-90.6253
88.0749,49.8408,87.0603,-84.3109,86.7045,-62.4917,88.5284,89.1946
-80.8067,85.803,-86.2147,69.7356,-86.5862,79.0935,-81.028,89.9254
-75.7783,-86.724,-81.4341,-85.1675,-81.4861,-80.3537,-75.8593,-83.7726
9.7764,-88.6479,4.0326,-88.498,4.0739,-87.5633,9.8349,-87.6919
33.5454,87.3467,27.8513,87.3307,27.9089,88.2266,33.6164,88.312
-3.2981,-84.0328,-9.0298,-83.9393,-9.0321,-83.0355,-3.2851,-83.1265
79.9246,95.9887,74.193,95.2932,74.2991,98.6922,80.0088,101.356
-24.0705,-87.933,-29.785,-87.8964,-29.8469,-86.9234,-24.1201,-86.992
-19.1376,85.4045,-24.7906,85.2045,-24.8718,85.9471,-19.2067,86.1259
-53.568,87.3889,-59.2012,86.7058,-59.3521,87.979,-53.7064,88.4882
-4.2276,85.6772,-9.8918,85.5467,-9.9368,86.2573,-4.2597,86.3889
88.8641,142.448,85.0514,-99.2202,85.4436,-88.6763,89.3923,-160.77
-1.7478,-82.9804,-7.4797,-82.8826,-7.477,-81.9814,-1.7297,-82.0749
-64.8251,87.3898,-70.4473,86.0012,-70.6248,87.9538,-64.985,88.9251
55.8745,96.5076,50.1571,96.5278,50.2608,97.8812,55.9877,98.0732
-58.7856,-80.3333,-64.4631,-80.2379,-64.5611,-78.5087,-58.8816,-78.8726
-44.2432,95.4738,-49.8879,95.0337,-50.0169,96.07,-44.3615,96.4108
85.9587,-113.884,80.4959,-97.2919,80.8063,-91.6231,86.4709,-101.442
34.8114,97.0592,29.1085,97.0448,29.1657,97.9787,34.8812,98.0672
18.0754,-89.9313,12.3273,-89.7356,12.3986,-88.7637,18.1644,-88.9244
44.0872,90.7864,38.3819,90.7939,38.465,91.8495,44.1823,91.9554
-50.5071,-81.7948,-56.1921,-81.7579,-56.2894,-80.3844,-50.5992,-80.5726
24.9241,93.6624,19.2312,93.6219,19.2635,94.4529,24.9698,94.541
52.6741,98.5329,46.958,98.5536,47.0546,99.8148,52.7807,99.9701
-65.8926,-88.3471,-71.5636,-88.0805,-71.6624,-85.7606,-65.9944,-86.5223
-34.0862,85.0327,-39.7295,84.7188,-39.8429,85.5729,-34.1883,85.8311
-16.61,90.8326,-22.2684,90.647,-22.3429,91.39,-16.6726,91.5589
25.8108,89.3654,20.1211,89.3278,20.157,90.1554,25.8604,90.2421
84.0837,95.3485,78.3579,93.1845,78.4443,97.8073,84.1015,104.517
31.4111,92.6912,25.7139,92.6677,25.764,93.5547,31.4744,93.6419
36.3009,92.7801,30.5999,92.7685,30.6627,93.7118,36.3766,93.8027
-27.8843,91.6595,-33.5354,91.4029,-33.634,92.2099,-27.9718,92.4279
88.8515,135.281,84.6018,-108.991,84.9999,-99.3113,89.339,-168.596
34.374,-92.5958,28.6239,-92.2702,28.7543,-91.1636,34.5222,-91.4153
89.2006,-174.521,85.4947,107.924,85.4144,119.861,88.9094,-116.295
-54.0386,84.1355,-59.6702,83.4327,-59.8239,84.7189,-54.1796,85.2419
-16.2862,-82.6942,-22.0055,-82.6398,-22.0448,-81.716,-16.3122,-81.7879
-45.7647,-92.7404,-51.4585,-92.7274,-51.563,-91.4582,-45.862,-91.585
-70.6521,83.1456,-76.2589,80.7387,-76.4626,83.4942,-70.8288,85.1204
42.7108,-94.0368,36.9627,-93.6061,37.1217,-92.3843,42.8875,-92.7076
-73.4756,84.5297,-79.0681,81.1166,-79.288,84.5657,-73.6596,86.8353
-34.2893,95.8265,-39.9403,95.519,-40.0506,96.401,-34.389,96.6516
87.9843,114.666,82.3036,102.671,82.3325,109.736,87.6745,138.66
-70.372,-91.0418,-76.0389,-90.5142,-76.1294,-87.4928,-70.4718,-88.8398
81.5925,98.847,75.8604,97.789,75.9572,101.603,81.6552,105.307
-6.6832,91.0139,-12.3493,90.8736,-12.4003,91.5963,-6.7217,91.7346
41.7267,88.5817,36.0253,88.585,36.1036,89.5941,41.8176,89.6917
-75.1848,-79.4397,-80.8433,-78.1122,-80.8958,-73.6056,-75.2621,-76.6073
61.7917,-95.5781,56.0586,-94.6198,56.2725,-92.8819,62.0254,-93.5362
-82.8242,-70.4425,-87.1317,-38.6967,-87.5455,-25.4917,-82.453,-64.0279
37.219,-90.5532,31.4699,-90.1979,31.6081,-89.0598,37.3748,-89.3309
76.8483,100.369,71.1167,100.059,71.2265,102.893,76.9491,104.45
84.8617,105.502,79.1347,102.896,79.207,107.859,84.8491,116.024
-27.3737,-86.7772,-33.0776,-86.745,-33.1461,-85.7515,-27.4308,-85.8229
-35.1319,-88.7487,-40.8351,-88.7297,-40.9204,-87.6543,-35.2075,-87.7353
51.1839,-88.0567,45.4412,-87.4788,45.6186,-86.0956,51.3786,-86.5095
-34.3314,-92.0058,-40.0377,-91.9908,-40.1248,-90.9158,-34.4082,-90.9905
23.3313,94.7162,17.6388,94.672,17.6666,95.4934,23.3723,95.5818
-55.2073,-84.7871,-60.8877,-84.7182,-60.9891,-83.1697,-55.3053,-83.4437
-44.4247,92.1939,-50.066,91.7434,-50.1965,92.7703,-44.5443,93.1215
-39.0739,84.869,-44.7144,84.4967,-44.8379,85.416,-39.1861,85.7149
66.9865,-85.4549,61.262,-84.2178,61.4722,-82.235,67.2181,-83.0281
60.7193,96.7069,54.9983,96.7218,55.1092,98.2543,60.8379,98.5268
-84.3659,-79.738,-88.8896,-31.0018,-89.1936,7.8888,-84.3495,-72.5288
46.1614,96.2211,40.4507,96.2309,40.5355,97.3386,46.2575,97.4547
-70.7196,94.0275,-76.3336,91.6781,-76.5284,94.4959,-70.8886,96.0471
-34.2266,-81.2296,-39.9278,-81.2087,-40.0052,-80.1575,-34.2946,-80.238
-31.108,-93.1633,-36.8186,-93.1452,-36.9005,-92.1019,-31.1786,-92.1698
-14.7296,-81.6456,-20.4497,-81.5886,-20.4842,-80.6726,-14.7508,-80.7447
-66.8687,-81.8036,-72.538,-81.4879,-72.6287,-79.061,-66.9634,-79.9236
-29.9376,89.4498,-35.5859,89.1757,-35.6895,89.996,-30.0299,90.2264
13.0895,91.3228,7.4078,91.2498,7.4084,92.0063,13.1036,92.1051
6.8328,92.3075,1.1551,92.2153,1.1388,92.9531,6.8296,93.0617
71.7606,-86.5947,66.0461,-84.839,66.2689,-82.4993,72.0099,-83.5805
-69.124,93.24,-74.7416,91.2423,-74.9297,93.7606,-69.2895,95.1015
11.1724,-84.3391,5.4314,-84.186,5.4764,-83.2572,11.2341,-83.3872
-78.5934,-87.9307,-84.2377,-84.7409,-84.2465,-77.6291,-78.6617,-84.2748
81.2606,-92.5548,75.6057,-87.2986,75.8628,-83.5207,81.5842,-86.4788
-32.2452,-86.6598,-37.9567,-86.6359,-38.0349,-85.5981,-32.3132,-85.6744
-80.5486,78.5067,-85.9724,63.6887,-86.3377,72.5287,-80.7741,82.5073
-12.9705,91.9814,-18.6325,91.8142,-18.6984,92.5487,-13.0243,92.7048
77.4314,81.0823,71.5448,82.8105,71.6303,86.5196,77.4203,86.5123
-44.0626,84.6738,-49.7002,84.225,-49.8337,85.2313,-44.1846,85.5828
88.8147,-84.4177,86.457,68.3038,86.7792,88.3116,88.264,-39.4892
-64.1535,94.0206,-69.7815,92.7313,-69.9524,94.6485,-64.3079,95.5414
-39.2654,95.666,-44.9131,95.3009,-45.0329,96.2491,-39.3745,96.5391
-48.9382,-80.7915,-54.6248,-80.7627,-54.7203,-79.4361,-49.028,-79.6027
-77.2594,-81.5011,-82.8223,-73.6746,-82.5436,-66.8943,-77.0177,-77.5069
89.2231,148.542,83.7738,100.063,83.767,108.813,88.4004,173.843
-76.7604,-80.0327,-82.4136,-78.0834,-82.4484,-72.6763,-76.8315,-76.8848
-29.457,-92.1261,-35.1688,-92.1046,-35.2463,-91.0796,-29.523,-91.1464
41.5096,-84.2037,35.7656,-83.81,35.9097,-82.6289,41.6703,-82.9209
89.1248,-85.9147,83.3194,-92.0033,83.1168,-81.696,88.4503,-34.0002
88.0723,-83.0972,82.2611,-85.6174,82.0738,-76.6185,87.7106,-50.5564
84.7499,-108.643,79.2011,-97.2045,79.4992,-92.1936,85.1888,-98.8034
-46.9415,-86.2224,-52.6306,-86.1945,-52.7291,-84.9161,-47.0336,-85.0648
39.151,-92.7922,33.4016,-92.4114,33.548,-91.2447,39.3151,-91.5341
48.6973,-93.3001,42.9599,-92.7682,43.1362,-91.4355,48.8913,-91.8237
19.0887,-82.3518,13.3471,-82.1598,13.4178,-81.2032,19.1761,-81.359
-64.3534,90.6922,-69.9777,89.3609,-70.1513,91.2755,-64.51,92.2069
58.6711,91.2392,52.9554,91.2598,53.0674,92.6967,58.7921,92.9268
-77.452,89.4213,-83.0022,82.8523,-83.2627,88.2083,-77.6481,92.4674
64.8017,90.4786,59.0822,90.4813,59.2025,92.1927,64.9285,92.5719
30.7155,89.4464,25.0215,89.4228,25.0709,90.2944,30.7782,90.3794
-78.8918,78.7832,-84.3989,69.5486,-84.7016,76.1168,-79.1051,82.194
-78.0001,-77.6634,-83.531,-68.4214,-83.2199,-61.0901,-77.7501,-73.481
-41.0387,93.4193,-46.683,93.0254,-46.8068,93.9929,-41.1517,94.3046
-69.3271,89.8818,-74.9405,87.8076,-75.1321,90.3326,-69.4953,91.7411
-33.8204,-87.7018,-39.5244,-87.6801,-39.6065,-86.6229,-33.8925,-86.7022
-7.953,-87.1881,-13.683,-87.109,-13.7005,-86.1951,-7.9555,-86.2782
-57.3228,86.0394,-62.5768,85.2495,-62.7352,86.6639,-57.4689,87.2461
4.9652,-88.5404,-0.7759,-88.4123,-0.7515,-87.4901,5.0066,-87.604
57.5128,-87.4944,51.7751,-86.7395,51.968,-85.1762,57.7237,-85.6978
-16.5369,-93.4867,-22.2637,-93.4365,-22.3096,-92.4868,-16.5684,-92.5551
-20.5178,-89.0911,-26.2369,-89.0476,-26.2909,-88.092,-20.5586,-88.1603
28.3808,-93.4625,22.6297,-93.192,22.7398,-92.1431,28.5091,-92.3571
-6.1348,97.5122,-11.8073,97.3784,-11.8568,98.1182,-6.1719,98.2501
78.9275,89.1914,73.2005,88.6666,73.3163,91.8261,79.0274,94.0197
89.1202,-147.497,83.5123,-96.0699,83.8599,-87.9176,88.5599,-107.333
24.8105,-92.2752,19.06,-92.0333,19.1567,-91.0149,24.9253,-91.2087
17.1686,-94.219,11.4183,-94.0273,11.4881,-93.0517,17.2567,-93.2105
-38.7096,-87.5691,-44.4082,-87.5503,-44.4982,-86.4291,-38.7909,-86.5233
42.5013,91.8285,36.7965,91.8314,36.8752,92.8628,42.5923,92.9652
-53.639,-83.792,-59.3209,-83.7352,-59.4212,-82.252,-53.7352,-82.4932
24.5189,90.4206,18.8291,90.3798,18.8612,91.2001,24.5646,91.2873
-6.249,94.2625,-11.9179,94.125,-11.9677,94.8545,-6.2864,94.9905
32.7322,91.6357,27.0349,91.616,27.0889,92.5143,32.7994,92.6016
-22.703,-83.641,-28.4166,-83.6008,-28.4724,-82.6447,-22.7467,-82.7141
-5.0859,89.9635,-10.7526,89.8296,-10.7996,90.5494,-5.1203,90.6835
-2.0465,-93.784,-7.7864,-93.6856,-7.7863,-92.7594,-2.0296,-92.8539
-6.586,-82.8847,-12.314,-82.8033,-12.3261,-81.9008,-6.5833,-81.9848
-68.4112,-85.008,-73.8586,-80.4033,-73.7494,-77.1238,-67.8863,-83.5138
29.5942,-92.4258,23.8436,-92.1455,23.9574,-91.0876,29.726,-91.3082
70.1849,-87.2897,64.4662,-85.7236,64.6873,-83.509,70.4308,-84.4917
